"make","model","length","year","price","url"
"Catalina","40 ft 2010 Catalina 400 MkII","40","2010","344750","https://au.yachtworld.com/boats/2010/catalina-400-mkii-3650141/"
"Catalina","47 ft 2000 Catalina 470","47","2000","345504","https://au.yachtworld.com/boats/2000/catalina-470-3641971/"
"Catalina","44 ft 2010 Catalina 445","44","2010","345504","https://au.yachtworld.com/boats/2010/catalina-445-3550677/"
"Catalina","44 ft 2006 Catalina Morgan 440","44","2006","361346","https://au.yachtworld.com/boats/2006/catalina-morgan-440-3599763/"
"Catalina","47 ft 2006 Catalina 470","47","2006","371495","https://au.yachtworld.com/boats/2006/catalina-470-3530122/"
"Catalina","47 ft 2001 Catalina 470","47","2001","375679","https://au.yachtworld.com/boats/2001/catalina-470-3561873/"
"Catalina","44 ft 2010 Catalina 445","44","2010","376433","https://au.yachtworld.com/boats/2010/catalina-445-3045607/"
"Catalina","44 ft 2010 Catalina 445","44","2010","405854","https://au.yachtworld.com/boats/2010/catalina-445-3616802/"
"Catalina","47 ft 2009 Catalina 470","47","2009","413398","https://au.yachtworld.com/boats/2009/catalina-470-3578407/"
"Catalina","44 ft 2010 Catalina 445","44","2010","414906","https://au.yachtworld.com/boats/2010/catalina-445-3576845/"
"Catalina","47 ft 2008 Catalina 470 #164","47","2008","420941","https://au.yachtworld.com/boats/2008/catalina-470-164-3120752/"
"Catalina","44 ft 2010 Catalina 445","44","2010","436029","https://au.yachtworld.com/boats/2010/catalina-445-3593560/"
"Catalina","47 ft 2008 Catalina 470","47","2008","437387","https://au.yachtworld.com/boats/2008/catalina-470-3655113/"
"Catalina","44 ft 2010 Catalina 445","44","2010","445081","https://au.yachtworld.com/boats/2010/catalina-445-3568555/"
"Grand Soleil","47 ft 2004 Grand Soleil 46.3","47","2004","139","https://au.yachtworld.com/boats/2004/grand-soleil-46-3-2703207/"
"Grand Soleil","41 ft 1991 Grand Soleil Grand Soleil 42","41","1991","63825","https://au.yachtworld.com/boats/1991/grand-soleil-grand-soleil-42-3611253/"
"Grand Soleil","40 ft 1990 Grand Soleil 42","40","1990","88373","https://au.yachtworld.com/boats/1990/grand-soleil-42-3652614/"
"Grand Soleil","41 ft 1992 Grand Soleil 42 FRERS","41","1992","90010","https://au.yachtworld.com/boats/1992/grand-soleil-42-frers-2786762/"
"Grand Soleil","41 ft 1992 Grand Soleil Grand Soleil 42","41","1992","98193","https://au.yachtworld.com/boats/1992/grand-soleil-grand-soleil-42-3004774/"
"Grand Soleil","42 ft 1999 Comar Grand Soleil Genesi 43","42","1999","106375","https://au.yachtworld.com/boats/1999/comar-grand-soleil-genesi-43-3250976/"
"Grand Soleil","39 ft 1992 Grand Soleil 42","39","1992","106375","https://au.yachtworld.com/boats/1992/grand-soleil-42-3653326/"
"Grand Soleil","38 ft 2004 Grand Soleil 37","38","2004","107848","https://au.yachtworld.com/boats/2004/grand-soleil-37-3612705/"
"Grand Soleil","41 ft 2003 Grand Soleil 42 RACE","41","2003","109648","https://au.yachtworld.com/boats/2003/grand-soleil-42-race-3609459/"
"Grand Soleil","39 ft 2002 Grand Soleil GRAND SOLEIL 40","39","2002","111285","https://au.yachtworld.com/boats/2002/grand-soleil-grand-soleil-40-3595927/"
"Grand Soleil","39 ft 2003 Grand Soleil 40","39","2003","112921","https://au.yachtworld.com/boats/2003/grand-soleil-40-3073979/"
"Grand Soleil","40 ft 2003 Grand Soleil 40","40","2003","114558","https://au.yachtworld.com/boats/2003/grand-soleil-40-2366314/"
"Grand Soleil","41 ft 2004 Grand Soleil 42 RACE","41","2004","117831","https://au.yachtworld.com/boats/2004/grand-soleil-42-race-2960975/"
"Grand Soleil","45 ft 1993 Grand Soleil 45","45","1993","119468","https://au.yachtworld.com/boats/1993/grand-soleil-45-3563371/"
"Grand Soleil","39 ft 2003 Grand Soleil 40","39","2003","122741","https://au.yachtworld.com/boats/2003/grand-soleil-40-3597437/"
"Grand Soleil","38 ft 2004 Grand Soleil 37","38","2004","122741","https://au.yachtworld.com/boats/2004/grand-soleil-37-2961694/"
"Grand Soleil","38 ft 2005 Pardo Grand Soleil 37","38","2005","122741","https://au.yachtworld.com/boats/2005/pardo-grand-soleil-37-3610589/"
"Grand Soleil","38 ft 2006 Grand Soleil Grand Soleil 37","38","2006","122741","https://au.yachtworld.com/boats/2006/grand-soleil-grand-soleil-37-3597008/"
"Grand Soleil","46 ft 2003 Grand Soleil Grand soleil 46.3","46","2003","127650","https://au.yachtworld.com/boats/2003/grand-soleil-grand-soleil-46-3-3604277/"
"Grand Soleil","47 ft 2002 Grand Soleil 46.3","47","2002","129287","https://au.yachtworld.com/boats/2002/grand-soleil-46-3-3104095/"
"Grand Soleil","41 ft 1990 Pardo Grand Soleil 42","41","1990","129287","https://au.yachtworld.com/boats/1990/pardo-grand-soleil-42-3643849/"
"Grand Soleil","41 ft 1991 Grand Soleil 42","41","1991","130923","https://au.yachtworld.com/boats/1991/grand-soleil-42-3208402/"
"Grand Soleil","38 ft 2006 Grand Soleil Grand Soleil 37","38","2006","134196","https://au.yachtworld.com/boats/2006/grand-soleil-grand-soleil-37-3529409/"
"Grand Soleil","41 ft 2007 Grand Soleil 40","41","2007","133929","https://au.yachtworld.com/boats/2007/grand-soleil-40-3203521/"
"Grand Soleil","40 ft 2007 Grand Soleil 40","40","2007","137470","https://au.yachtworld.com/boats/2007/grand-soleil-40-3603031/"
"Grand Soleil","39 ft 2004 Pardo Grand Soleil 40","39","2004","139024","https://au.yachtworld.com/boats/2004/pardo-grand-soleil-40-2890012/"
"Grand Soleil","47 ft 2004 Grand Soleil 46.3","47","2004","139106","https://au.yachtworld.com/boats/2004/grand-soleil-46-3-2780539/"
"Grand Soleil","44 ft 1991 Grand Soleil Grand Soleil 45","44","1991","139106","https://au.yachtworld.com/boats/1991/grand-soleil-grand-soleil-45-3644170/"
"Grand Soleil","39 ft 2003 Del Pardo Grand Soleil 40","39","2003","139106","https://au.yachtworld.com/boats/2003/del-pardo-grand-soleil-40-3034584/"
"Grand Soleil","39 ft 2003 Grand Soleil 40","39","2003","139106","https://au.yachtworld.com/boats/2003/grand-soleil-40-3617487/"
"Grand Soleil","50 ft 1998 Grand Soleil 50","50","1998","141561","https://au.yachtworld.com/boats/1998/grand-soleil-50-3650611/"
"Grand Soleil","39 ft 2001 Grand Soleil 40 Race","39","2001","142379","https://au.yachtworld.com/boats/2001/grand-soleil-40-race-3176509/"
"Grand Soleil","45 ft 1992 Grand Soleil 45","45","1992","145652","https://au.yachtworld.com/boats/1992/grand-soleil-45-2945593/"
"Grand Soleil","44 ft 1995 Grand Soleil 45","44","1995","145652","https://au.yachtworld.com/boats/1995/grand-soleil-45-3597353/"
"Grand Soleil","42 ft 1994 Grand Soleil 42","42","1994","145652","https://au.yachtworld.com/boats/1994/grand-soleil-42-3513721/"
"Grand Soleil","39 ft 2005 Grand Soleil 40","39","2005","145652","https://au.yachtworld.com/boats/2005/grand-soleil-40-3640179/"
"Grand Soleil","39 ft 2001 Grand Soleil 40R","39","2001","146471","https://au.yachtworld.com/boats/2001/grand-soleil-40r-3609024/"
"Grand Soleil","47 ft 2001 Grand Soleil 46.3","47","2001","147289","https://au.yachtworld.com/boats/2001/grand-soleil-46-3-3518574/"
"Grand Soleil","44 ft 1995 Grand Soleil Grand Soleil 45","44","1995","147289","https://au.yachtworld.com/boats/1995/grand-soleil-grand-soleil-45-3592927/"
"Grand Soleil","39 ft 2007 Grand Soleil 40","39","2007","147289","https://au.yachtworld.com/boats/2007/grand-soleil-40-3615774/"
"Grand Soleil","39 ft 2000 Grand Soleil GRAND SOLEIL 40","39","2000","147289","https://au.yachtworld.com/boats/2000/grand-soleil-grand-soleil-40-3643695/"
"Grand Soleil","39 ft 2005 Grand Soleil 40","39","2005","151380","https://au.yachtworld.com/boats/2005/grand-soleil-40-3191660/"
"Grand Soleil","42 ft 2001 Grand Soleil 43","42","2001","153276","https://au.yachtworld.com/boats/2001/grand-soleil-43-3198349/"
"Grand Soleil","43 ft 2001 Grand Soleil 43","43","2001","155471","https://au.yachtworld.com/boats/2001/grand-soleil-43-3598065/"
"Grand Soleil","38 ft 2006 Grand Soleil Grand Soleil 37","38","2006","155471","https://au.yachtworld.com/boats/2006/grand-soleil-grand-soleil-37-3611436/"
"Grand Soleil","40 ft 2005 Grand Soleil 40R","40","2005","158417","https://au.yachtworld.com/boats/2005/grand-soleil-40r-3000588/"
"Grand Soleil","42 ft 2000 Grand Soleil 43","42","2000","160381","https://au.yachtworld.com/boats/2000/grand-soleil-43-3647048/"
"Grand Soleil","42 ft 2001 Grand Soleil 43 J&J","42","2001","160381","https://au.yachtworld.com/boats/2001/grand-soleil-43-j-j-3566303/"
"Grand Soleil","39 ft 2004 Grand Soleil 40","39","2004","162018","https://au.yachtworld.com/boats/2004/grand-soleil-40-3549754/"
"Grand Soleil","39 ft 2003 Grand Soleil 40","39","2003","162836","https://au.yachtworld.com/boats/2003/grand-soleil-40-3609062/"
"Grand Soleil","39 ft 2001 Grand Soleil 40","39","2001","163654","https://au.yachtworld.com/boats/2001/grand-soleil-40-3010623/"
"Grand Soleil","44 ft 1995 Grand Soleil 45","44","1995","166217","https://au.yachtworld.com/boats/1995/grand-soleil-45-3482979/"
"Grand Soleil","44 ft 1990 Grand Soleil Grand Soleil 45","44","1990","171837","https://au.yachtworld.com/boats/1990/grand-soleil-grand-soleil-45-3508249/"
"Grand Soleil","38 ft 2009 Grand Soleil 37","38","2009","171837","https://au.yachtworld.com/boats/2009/grand-soleil-37-3192942/"
"Grand Soleil","40 ft 2005 Grand Soleil 40","40","2005","172083","https://au.yachtworld.com/boats/2005/grand-soleil-40-3544343/"
"Grand Soleil","44 ft 2003 Grand Soleil 44","44","2003","175896","https://au.yachtworld.com/boats/2003/grand-soleil-44-3540578/"
"Grand Soleil","46 ft 2000 Grand Soleil 46.3 / Private","46","2000","176747","https://au.yachtworld.com/boats/2000/grand-soleil-46-3-private-2936514/"
"Grand Soleil","47 ft 1998 Custom GRAND SOLEIL 46.3","47","1998","178383","https://au.yachtworld.com/boats/1998/custom-grand-soleil-46-3-3618898/"
"Grand Soleil","38 ft 2010 Grand Soleil 37","38","2010","178383","https://au.yachtworld.com/boats/2010/grand-soleil-37-3096073/"
"Grand Soleil","38 ft 2010 Grand Soleil 37","38","2010","178383","https://au.yachtworld.com/boats/2010/grand-soleil-37-3038554/"
"Grand Soleil","42 ft 2002 Grand Soleil 44","42","2002","179938","https://au.yachtworld.com/boats/2002/grand-soleil-44-3650703/"
"Grand Soleil","42 ft 2002 Grand Soleil 44","42","2002","179938","https://au.yachtworld.com/boats/2002/grand-soleil-44-3246478/"
"Grand Soleil","57 ft 2003 Grand Soleil 56 Race","57","2003","180020","https://au.yachtworld.com/boats/2003/grand-soleil-56-race-3594627/"
"Grand Soleil","57 ft 2003 Grand Soleil 56 Race","57","2003","180020","https://au.yachtworld.com/boats/2003/grand-soleil-56-race-3162342/"
"Grand Soleil","40 ft 2003 Grand Soleil 42 R","40","2003","180020","https://au.yachtworld.com/boats/2003/grand-soleil-42-r-3575731/"
"Grand Soleil","40 ft 2003 Grand Soleil 42 RACE","40","2003","180020","https://au.yachtworld.com/boats/2003/grand-soleil-42-race-3534861/"
"Grand Soleil","38 ft 2010 Grand Soleil 37","38","2010","180020","https://au.yachtworld.com/boats/2010/grand-soleil-37-3481030/"
"Grand Soleil","38 ft 2007 Grand Soleil 37","38","2007","180020","https://au.yachtworld.com/boats/2007/grand-soleil-37-2558933/"
"Grand Soleil","47 ft 1998 Grand Soleil 46.3","47","1998","188202","https://au.yachtworld.com/boats/1998/grand-soleil-46-3-3228835/"
"Grand Soleil","45 ft 2000 Grand Soleil 46.3","45","2000","188202","https://au.yachtworld.com/boats/2000/grand-soleil-46-3-3511391/"
"Grand Soleil","45 ft 2006 Grand Soleil 45","45","2006","188202","https://au.yachtworld.com/boats/2006/grand-soleil-45-3052206/"
"Grand Soleil","45 ft 2004 Grand Soleil 45","45","2004","188202","https://au.yachtworld.com/boats/2004/grand-soleil-45-2186368/"
"Grand Soleil","43 ft 2001 Grand Soleil 43","43","2001","188202","https://au.yachtworld.com/boats/2001/grand-soleil-43-3226770/"
"Grand Soleil","43 ft 2001 Grand Soleil 43","43","2001","188202","https://au.yachtworld.com/boats/2001/grand-soleil-43-3200965/"
"Grand Soleil","41 ft 2008 Grand Soleil 40","41","2008","188202","https://au.yachtworld.com/boats/2008/grand-soleil-40-3643780/"
"Grand Soleil","39 ft 2005 Grand Soleil 40","39","2005","188202","https://au.yachtworld.com/boats/2005/grand-soleil-40-3621606/"
"Grand Soleil","46 ft 2002 Grand Soleil 46.3","46","2002","188594","https://au.yachtworld.com/boats/2002/grand-soleil-46-3-3614209/"
"Grand Soleil","46 ft 2000 Grand Soleil 46.3","46","2000","194629","https://au.yachtworld.com/boats/2000/grand-soleil-46-3-3530392/"
"Grand Soleil","42 ft 2002 Pardo GRAND SOLEIL 43 JJ","42","2002","194748","https://au.yachtworld.com/boats/2002/pardo-grand-soleil-43-jj-3652006/"
"Grand Soleil","49 ft 1994 Pardo Grand Soleil 50","49","1994","196385","https://au.yachtworld.com/boats/1994/pardo-grand-soleil-50-3610863/"
"Grand Soleil","48 ft 1995 Grand Soleil Grand Soleil 50","48","1995","196385","https://au.yachtworld.com/boats/1995/grand-soleil-grand-soleil-50-3464378/"
"Grand Soleil","53 ft 1991 Grand Soleil 52","53","1991","204568","https://au.yachtworld.com/boats/1991/grand-soleil-52-3525763/"
"Grand Soleil","45 ft 1990 Grand Soleil 45","45","1990","204568","https://au.yachtworld.com/boats/1990/grand-soleil-45-3535909/"
"Grand Soleil","43 ft 2004 Grand Soleil 43","43","2004","204568","https://au.yachtworld.com/boats/2004/grand-soleil-43-3615088/"
"Grand Soleil","43 ft 2001 Grand Soleil 43 J&J","43","2001","204568","https://au.yachtworld.com/boats/2001/grand-soleil-43-j-j-3596862/"
"Grand Soleil","39 ft 2008 Grand Soleil GRAND SOLEIL 40","39","2008","204568","https://au.yachtworld.com/boats/2008/grand-soleil-grand-soleil-40-3490450/"
"Grand Soleil","47 ft 2004 Grand Soleil 46.3","47","2004","209477","https://au.yachtworld.com/boats/2004/grand-soleil-46-3-3466083/"
"Grand Soleil","47 ft 2000 Grand Soleil 46.3","47","2000","211114","https://au.yachtworld.com/boats/2000/grand-soleil-46-3-3557920/"
"Grand Soleil","45 ft 2005 Grand Soleil 45","45","2005","211114","https://au.yachtworld.com/boats/2005/grand-soleil-45-3121127/"
"Grand Soleil","45 ft 2006 Grand Soleil 45","45","2006","211114","https://au.yachtworld.com/boats/2006/grand-soleil-45-3525784/"
"Grand Soleil","47 ft 2000 Grand Soleil 46.3","47","2000","212448","https://au.yachtworld.com/boats/2000/grand-soleil-46-3-3616224/"
"Grand Soleil","43 ft 2006 Grand Soleil Grand Soleil 43 B&C","43","2006","220063","https://au.yachtworld.com/boats/2006/grand-soleil-grand-soleil-43-b-c-3236730/"
"Grand Soleil","40 ft 2002 Grand Soleil 40R","40","2002","220933","https://au.yachtworld.com/boats/2002/grand-soleil-40r-3604287/"
"Grand Soleil","46 ft 2000 Grand Soleil 46.3","46","2000","224882","https://au.yachtworld.com/boats/2000/grand-soleil-46-3-3642802/"
"Grand Soleil","40 ft 2007 Grand Soleil 40","40","2007","226162","https://au.yachtworld.com/boats/2007/grand-soleil-40-3552544/"
"Grand Soleil","43 ft 2004 Grand Soleil 43","43","2004","234561","https://au.yachtworld.com/boats/2004/grand-soleil-43-3604255/"
"Grand Soleil","43 ft 2007 Grand Soleil Gran Soleil 43 BC","43","2007","237299","https://au.yachtworld.com/boats/2007/grand-soleil-gran-soleil-43-bc-3651598/"
"Grand Soleil","43 ft 2007 Grand Soleil Grand Soleil 43 BeC - Botin e Carkeek","43","2007","234632","https://au.yachtworld.com/boats/2007/grand-soleil-grand-soleil-43-bec-botin-e-carkeek-3471156/"
"Grand Soleil","45 ft 2006 Grand Soleil 45","45","2006","242208","https://au.yachtworld.com/boats/2006/grand-soleil-45-3537068/"
"Grand Soleil","45 ft 2005 Grand Soleil 45","45","2005","243845","https://au.yachtworld.com/boats/2005/grand-soleil-45-3600194/"
"Grand Soleil","46 ft 2001 Grand Soleil 46.3 Race","46","2001","244663","https://au.yachtworld.com/boats/2001/grand-soleil-46-3-race-3474918/"
"Grand Soleil","47 ft 2007 Grand Soleil 46","47","2007","245481","https://au.yachtworld.com/boats/2007/grand-soleil-46-3601707/"
"Grand Soleil","43 ft 2005 Grand Soleil 43","43","2005","245481","https://au.yachtworld.com/boats/2005/grand-soleil-43-2300588/"
"Grand Soleil","45 ft 2004 Grand Soleil 45","45","2004","260210","https://au.yachtworld.com/boats/2004/grand-soleil-45-3560988/"
"Grand Soleil","45 ft 2007 Grand Soleil Grand Soleil 45","45","2007","260210","https://au.yachtworld.com/boats/2007/grand-soleil-grand-soleil-45-3170311/"
"Grand Soleil","48 ft 2009 Grand Soleil 46 Jezequel","48","2009","261847","https://au.yachtworld.com/boats/2009/grand-soleil-46-jezequel-3210415/"
"Grand Soleil","45 ft 2007 Grand Soleil 45","45","2007","261847","https://au.yachtworld.com/boats/2007/grand-soleil-45-3610486/"
"Grand Soleil","44 ft 2004 Grand Soleil 45","44","2004","263483","https://au.yachtworld.com/boats/2004/grand-soleil-45-3483387/"
"Grand Soleil","46 ft 2004 Grand Soleil 45 Race","46","2004","270029","https://au.yachtworld.com/boats/2004/grand-soleil-45-race-3568492/"
"Grand Soleil","45 ft 2006 Grand Soleil Grand Soleil 45","45","2006","270029","https://au.yachtworld.com/boats/2006/grand-soleil-grand-soleil-45-3592291/"
"Grand Soleil","45 ft 2004 Grand Soleil 45 carbon mast","45","2004","270029","https://au.yachtworld.com/boats/2004/grand-soleil-45-carbon-mast-2495719/"
"Grand Soleil","45 ft 2004 Grand Soleil 45 Race","45","2004","270029","https://au.yachtworld.com/boats/2004/grand-soleil-45-race-2606718/"
"Grand Soleil","50 ft 2005 Grand Soleil 50","50","2005","276576","https://au.yachtworld.com/boats/2005/grand-soleil-50-3653552/"
"Grand Soleil","49 ft 2005 Grand Soleil 50","49","2005","276576","https://au.yachtworld.com/boats/2005/grand-soleil-50-3654283/"
"Grand Soleil","45 ft 2008 Grand Soleil 45","45","2008","286395","https://au.yachtworld.com/boats/2008/grand-soleil-45-3591445/"
"Grand Soleil","44 ft 2006 Grand Soleil Grand Soleil 45","44","2006","286395","https://au.yachtworld.com/boats/2006/grand-soleil-grand-soleil-45-3596353/"
"Grand Soleil","43 ft 2010 Grand Soleil 43","43","2010","293226","https://au.yachtworld.com/boats/2010/grand-soleil-43-3615742/"
"Grand Soleil","47 ft 2009 Grand Soleil 48 Ocean Cruiser","47","2009","294578","https://au.yachtworld.com/boats/2009/grand-soleil-48-ocean-cruiser-3220667/"
"Grand Soleil","44 ft 2007 Grand Soleil 45","44","2007","310943","https://au.yachtworld.com/boats/2007/grand-soleil-45-3169147/"
"Grand Soleil","58 ft 2007 Grand Soleil 50","58","2007","315853","https://au.yachtworld.com/boats/2007/grand-soleil-50-3644068/"
"Grand Soleil","48 ft 2008 Grand Soleil 50","48","2008","311699","https://au.yachtworld.com/boats/2008/grand-soleil-50-3255355/"
"Grand Soleil","45 ft 2006 Grand Soleil 45","45","2006","318307","https://au.yachtworld.com/boats/2006/grand-soleil-45-3617632/"
"Grand Soleil","50 ft 2004 Grand Soleil 50","50","2004","319126","https://au.yachtworld.com/boats/2004/grand-soleil-50-2903500/"
"Grand Soleil","45 ft 2007 Grand Soleil 45","45","2007","343995","https://au.yachtworld.com/boats/2007/grand-soleil-45-3007899/"
"Grand Soleil","48 ft 2009 Grand Soleil 50","48","2009","352758","https://au.yachtworld.com/boats/2009/grand-soleil-50-3614678/"
"Grand Soleil","50 ft 2004 Grand Soleil 50","50","2004","360039","https://au.yachtworld.com/boats/2004/grand-soleil-50-3537511/"
"Grand Soleil","48 ft 2007 Grand Soleil 50","48","2007","360039","https://au.yachtworld.com/boats/2007/grand-soleil-50-3651222/"
"Grand Soleil","50 ft 2004 Grand Soleil Grand Soleil 50","50","2004","368222","https://au.yachtworld.com/boats/2004/grand-soleil-grand-soleil-50-3042013/"
"Grand Soleil","48 ft 2007 Grand Soleil 50","48","2007","376405","https://au.yachtworld.com/boats/2007/grand-soleil-50-3572155/"
"Grand Soleil","47 ft 2007 Grand Soleil 50","47","2007","379678","https://au.yachtworld.com/boats/2007/grand-soleil-50-3234629/"
"Grand Soleil","50 ft 2005 Grand Soleil 50","50","2005","387970","https://au.yachtworld.com/boats/2005/grand-soleil-50-3155569/"
"Grand Soleil","48 ft 2005 Grand Soleil 50","48","2005","391001","https://au.yachtworld.com/boats/2005/grand-soleil-50-3158952/"
"Grand Soleil","43 ft 2009 Grand Soleil 43 OT","43","2009","392770","https://au.yachtworld.com/boats/2009/grand-soleil-43-ot-3649299/"
"Grand Soleil","42 ft 2009 Grand Soleil 43","42","2009","392770","https://au.yachtworld.com/boats/2009/grand-soleil-43-3647906/"
"Grand Soleil","51 ft 2006 Grand Soleil 50","51","2006","400876","https://au.yachtworld.com/boats/2006/grand-soleil-50-3528984/"
"Grand Soleil","50 ft 2007 Grand Soleil 50","50","2007","407499","https://au.yachtworld.com/boats/2007/grand-soleil-50-3217184/"
"Grand Soleil","50 ft 2004 Grand Soleil 50","50","2004","409135","https://au.yachtworld.com/boats/2004/grand-soleil-50-3220480/"
"Grand Soleil","48 ft 2007 Grand Soleil 50","48","2007","409135","https://au.yachtworld.com/boats/2007/grand-soleil-50-3647085/"
"Grand Soleil","50 ft 2005 Grand Soleil 50","50","2005","420431","https://au.yachtworld.com/boats/2005/grand-soleil-50-3544728/"
"Grand Soleil","55 ft 2008 Grand Soleil Grand Soleil 56","55","2008","425501","https://au.yachtworld.com/boats/2008/grand-soleil-grand-soleil-56-3546897/"
"Grand Soleil","50 ft 2008 Grand Soleil 50","50","2008","429994","https://au.yachtworld.com/boats/2008/grand-soleil-50-3550586/"
"Grand Soleil","53 ft 2007 Grand Soleil 54","53","2007","471324","https://au.yachtworld.com/boats/2007/grand-soleil-54-3477231/"
"Grand Soleil","53 ft 2008 Grand Soleil 54","53","2008","472961","https://au.yachtworld.com/boats/2008/grand-soleil-54-3572043/"
"Grand Soleil","53 ft 2008 Grand Soleil 54","53","2008","474597","https://au.yachtworld.com/boats/2008/grand-soleil-54-3477155/"
"Grand Soleil","55 ft 2003 Grand Soleil 56","55","2003","487689","https://au.yachtworld.com/boats/2003/grand-soleil-56-3545534/"
"Grand Soleil","55 ft 2004 Grand Soleil Grand Soleil 56","55","2004","490963","https://au.yachtworld.com/boats/2004/grand-soleil-grand-soleil-56-2861959/"
"Grand Soleil","55 ft 2008 Grand Soleil 56","55","2008","505691","https://au.yachtworld.com/boats/2008/grand-soleil-56-3511666/"
"Grand Soleil","53 ft 2008 Grand Soleil Grand Soleil 54","53","2008","507328","https://au.yachtworld.com/boats/2008/grand-soleil-grand-soleil-54-3571173/"
"Grand Soleil","55 ft 2008 Grand Soleil 56","55","2008","518205","https://au.yachtworld.com/boats/2008/grand-soleil-56-3580682/"
"Grand Soleil","53 ft 2009 Grand Soleil Grand Soleil 54","53","2009","523693","https://au.yachtworld.com/boats/2009/grand-soleil-grand-soleil-54-3509107/"
"Grand Soleil","54 ft 2007 Grand Soleil 54","54","2007","630069","https://au.yachtworld.com/boats/2007/grand-soleil-54-3156216/"
"Grand Soleil","53 ft 2007 Grand Soleil 54","53","2007","630069","https://au.yachtworld.com/boats/2007/grand-soleil-54-3219788/"
"Grand Soleil","55 ft 2007 Grand Soleil 56","55","2007","638251","https://au.yachtworld.com/boats/2007/grand-soleil-56-3607237/"
"Grand Soleil","55 ft 2007 Grand Soleil Grand Soleil 56","55","2007","638251","https://au.yachtworld.com/boats/2007/grand-soleil-grand-soleil-56-3612123/"
"Grand Soleil","55 ft 2005 Grand Soleil 56","55","2005","2","https://au.yachtworld.com/boats/2005/grand-soleil-56-3643468/"
"Grand Soleil","55 ft 2005 Grand Soleil 56","55","2005","2","https://au.yachtworld.com/boats/2005/grand-soleil-56-3510006/"
"Hunter","41 ft 1994 Hunter Legend 40.5","41","1994","67894","https://au.yachtworld.com/boats/1994/hunter-legend-40-5-3182242/"
"Hunter","40 ft 1994 Hunter Legend 40.5","40","1994","67894","https://au.yachtworld.com/boats/1994/hunter-legend-40-5-3021956/"
"Hunter","38 ft 2002 Hunter 386","38","2002","81745","https://au.yachtworld.com/boats/2002/hunter-386-3585903/"
"Hunter","38 ft 1997 Hunter 376","38","1997","87508","https://au.yachtworld.com/boats/1997/hunter-376-3581763/"
"Hunter","43 ft 1996 Hunter 430","43","1996","89016","https://au.yachtworld.com/boats/1996/hunter-430-3643463/"
"Hunter","40 ft 1994 Hunter 40.5","40","1994","89016","https://au.yachtworld.com/boats/1994/hunter-40-5-3240965/"
"Hunter","40 ft 1996 Hunter Legend 40.5","40","1996","90374","https://au.yachtworld.com/boats/1996/hunter-legend-40-5-3602535/"
"Hunter","40 ft 1995 Hunter 40.5","40","1995","90510","https://au.yachtworld.com/boats/1995/hunter-40-5-3590170/"
"Hunter","40 ft 1996 Hunter Legend 40.5","40","1996","97314","https://au.yachtworld.com/boats/1996/hunter-legend-40-5-3648596/"
"Hunter","40 ft 1993 Hunter 40.5","40","1993","97918","https://au.yachtworld.com/boats/1993/hunter-40-5-3548629/"
"Hunter","40 ft 1995 Hunter 40.5","40","1995","98069","https://au.yachtworld.com/boats/1995/hunter-40-5-3499123/"
"Hunter","38 ft 2006 Hunter 38","38","2006","98193","https://au.yachtworld.com/boats/2006/hunter-38-3643664/"
"Hunter","38 ft 1999 Hunter 380","38","1999","99427","https://au.yachtworld.com/boats/1999/hunter-380-3644699/"
"Hunter","38 ft 2000 Hunter 380","38","2000","104858","https://au.yachtworld.com/boats/2000/hunter-380-3592160/"
"Hunter","38 ft 1999 Hunter 380","38","1999","105386","https://au.yachtworld.com/boats/1999/hunter-380-3583261/"
"Hunter","42 ft 1991 Hunter Passage 42","42","1991","105462","https://au.yachtworld.com/boats/1991/hunter-passage-42-3559823/"
"Hunter","40 ft 1993 Hunter 40.5","40","1993","105462","https://au.yachtworld.com/boats/1993/hunter-40-5-3613651/"
"Hunter","40 ft 1995 Hunter Legend","40","1995","105462","https://au.yachtworld.com/boats/1995/hunter-legend-3111368/"
"Hunter","38 ft 2000 Hunter 380","38","2000","105462","https://au.yachtworld.com/boats/2000/hunter-380-3167509/"
"Hunter","38 ft 1999 Hunter Legend 380","38","1999","106771","https://au.yachtworld.com/boats/1999/hunter-legend-380-3256089/"
"Hunter","38 ft 2005 Hunter 38","38","2005","108012","https://au.yachtworld.com/boats/2005/hunter-38-3524408/"
"Hunter","45 ft 1997 Hunter Passage 450","45","1997","108555","https://au.yachtworld.com/boats/1997/hunter-passage-450-2905399/"
"Hunter","38 ft 2004 Hunter 386","38","2004","109384","https://au.yachtworld.com/boats/2004/hunter-386-3499259/"
"Hunter","40 ft 1994 Hunter 40.5 Legend","40","1994","111648","https://au.yachtworld.com/boats/1994/hunter-40-5-legend-3651270/"
"Hunter","42 ft 1995 Hunter Passage 42","42","1995","112921","https://au.yachtworld.com/boats/1995/hunter-passage-42-3255832/"
"Hunter","40 ft 1999 Hunter 410","40","1999","112921","https://au.yachtworld.com/boats/1999/hunter-410-3612934/"
"Hunter","40 ft 1997 Hunter Legend 40.5","40","1997","112936","https://au.yachtworld.com/boats/1997/hunter-legend-40-5-3523581/"
"Hunter","40 ft 1995 Hunter Legend 40.5","40","1995","112936","https://au.yachtworld.com/boats/1995/hunter-legend-40-5-3525546/"
"Hunter","38 ft 2001 Hunter 380","38","2001","112936","https://au.yachtworld.com/boats/2001/hunter-380-3205774/"
