"model","length","year","price","url"
"41 ft 2001 Beneteau America 411","41","2001","120625","https://au.yachtworld.com/boats/2001/beneteau-america-411-3614625/"
"40 ft 2004 Beneteau First 40.7","40","2004","120625","https://au.yachtworld.com/boats/2004/beneteau-first-40-7-3573217/"
"39 ft 2002 Beneteau Oceanis 40 CC","39","2002","121104","https://au.yachtworld.com/boats/2002/beneteau-oceanis-40-cc-3612166/"
"38 ft 2007 Beneteau CYCLADES 39.3","38","2007","121104","https://au.yachtworld.com/boats/2007/beneteau-cyclades-39-3586786/"
"38 ft 2004 Beneteau Oceanis 393 Clipper","38","2004","121104","https://au.yachtworld.com/boats/2004/beneteau-oceanis-clipper-393-3652152/"
"46 ft 1990 Beneteau First 45f5","46","1990","122741","https://au.yachtworld.com/boats/1990/beneteau-first-45f5-3617800/"
"46 ft 2003 Beneteau 473","46","2003","122741","https://au.yachtworld.com/boats/2003/beneteau-473-3520925/"
"45 ft 1997 Beneteau Oceanis 461","45","1997","122741","https://au.yachtworld.com/boats/1997/beneteau-oceanis-461-2954223/"
"44 ft 1991 Beneteau First 45f5","44","1991","122741","https://au.yachtworld.com/boats/1991/beneteau-first-45f5-2854947/"
"43 ft 2005 Beneteau Cyclades 43.3","43","2005","122741","https://au.yachtworld.com/boats/2005/beneteau-cyclades-43-3-3214295/"
"43 ft 2007 Beneteau Cyclades 43.4","43","2007","122741","https://au.yachtworld.com/boats/2007/beneteau-cyclades-43-4-3468398/"
"42 ft 2004 Beneteau Oceanis Clipper 423","42","2004","122741","https://au.yachtworld.com/boats/2004/beneteau-oceanis-clipper-423-3644845/"
"42 ft 1990 Beneteau Oceanis 430","42","1990","122741","https://au.yachtworld.com/boats/1990/beneteau-oceanis-430-3649766/"
"41 ft 2001 Beneteau OCEANIS 411 CLIPPER","41","2001","122741","https://au.yachtworld.com/boats/2001/beneteau-oceanis-clipper-411-3094558/"
"40 ft 2001 Beneteau Oceanis 411","40","2001","122741","https://au.yachtworld.com/boats/2001/beneteau-oceanis-411-3485303/"
"40 ft 1999 Beneteau Oceanis 411","40","1999","122741","https://au.yachtworld.com/boats/1999/beneteau-oceanis-411-3615492/"
"40 ft 1999 Beneteau Oceanis 411","40","1999","122741","https://au.yachtworld.com/boats/1999/beneteau-oceanis-411-3643699/"
"40 ft 2002 Beneteau clipper 411","40","2002","122741","https://au.yachtworld.com/boats/2002/beneteau-clipper-411-3590936/"
"39 ft 2003 Beneteau Oceanis 393 Clipper","39","2003","122741","https://au.yachtworld.com/boats/2003/beneteau-oceanis-clipper-393-3645813/"
"39 ft 2006 Beneteau Oceanis Clipper 393","39","2006","122741","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-393-3202940/"
"39 ft 2007 Beneteau Cyclades 39","39","2007","122741","https://au.yachtworld.com/boats/2007/beneteau-cyclades-39-3541894/"
"39 ft 2004 Beneteau Oceanis 393 Clipper","39","2004","122741","https://au.yachtworld.com/boats/2004/beneteau-oceanis-clipper-393-3567663/"
"39 ft 2002 Beneteau Oceanis 393 Clipper","39","2002","122741","https://au.yachtworld.com/boats/2002/beneteau-oceanis-clipper-393-3125543/"
"41 ft 2004 Beneteau Oceanis 411 Celebration","41","2004","123559","https://au.yachtworld.com/boats/2004/beneteau-oceanis-411-celebration-3645783/"
"39 ft 2008 Beneteau CYCLADES 39.3","39","2008","123723","https://au.yachtworld.com/boats/2008/beneteau-cyclades-39-3063355/"
"44 ft 1993 Beneteau Oceanis 440","44","1993","125226","https://au.yachtworld.com/boats/1993/beneteau-oceanis-440-3619295/"
"38 ft 2000 Beneteau Oceanis 381","38","2000","125484","https://au.yachtworld.com/boats/2000/beneteau-381-3594880/"
"46 ft 1996 Beneteau Oceanis 461","46","1996","126014","https://au.yachtworld.com/boats/1996/beneteau-oceanis-461-2008502/"
"38 ft 2005 Beneteau Oceanis 393","38","2005","127107","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-393-3646175/"
"38 ft 1998 Beneteau Oceanis 381","38","1998","127489","https://au.yachtworld.com/boats/1998/beneteau-381-3563067/"
